date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand,latitude,longitude
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108.0,120.0,True,7,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a1280f22-7117-4df6-bfea-b573a6ee6c25.jpg?ts=1720380365'},NA,Let's Try,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,19266,Haldiram's Bhujia,1910541,120.0,0.0,True,2,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19266a.jpg?ts=1688625382'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,608,Haldiram's Punjabi Tadka Namkeen Snacks,1914625,55.0,0.0,True,10,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/0627ef91-07ab-4cca-8588-3da0e87fe1ef.jpg?ts=1731663969'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,11142,Haldiram's Fatafat Bhelpuri,1914092,40.0,0.0,True,12,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/11142a.jpg?ts=1688472268'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,490550,Crax Aloo Bhujia,637822,50.0,0.0,True,1,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/813d675b-0629-4d8c-bc47-9ffd48a36d79.jpg?ts=1708330363'},NA,Crax,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,19274,Haldiram's Bhelpuri / Bhelpuri,1914143,55.0,0.0,True,4,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19274a.jpg?ts=1688625383'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,17148,Haldiram's Aloo Bhujia,1910352,110.0,0.0,True,10,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/de567301-b3e2-42ef-b4cc-f2b40ab0860b.jpg?ts=1730789190'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,19297,Haldiram's Navratan Mixture Namkeen,1911693,100.0,0.0,True,9,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/94ff0242-8a88-494b-bcbc-9b423796b7c1.jpg?ts=1731663946'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,446887,Bikano All Time Mixture Namkeen,464926,60.0,0.0,True,5,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/7d599893-8b2c-4282-865d-8d2dc33f09cc.jpg?ts=1741078025'},NA,Bikano,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,446889,Bikano Bikaneri Bhujia,536038,60.0,0.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/8f61b511-76c6-43a5-ac1d-6fc487c660cf.jpg?ts=1736785728'},NA,Bikano,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,17706,Haldiram's Nimbu Masala Namkeen,1914656,55.0,0.0,True,12,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/e8b135b3-a0cf-40bc-a4bb-c493a1643796.jpg?ts=1731047466'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,17707,Haldiram's Panchratan Mixture Namkeen,1913241,100.0,0.0,True,10,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/17707a.jpg?ts=1687948392'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,83098,Haldiram's Moong Dal Namkeen,1911617,60.0,0.0,True,6,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/83098a.jpg?ts=1690805886'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,11187,Haldiram's Kaju Mixture Namkeen,1913638,95.0,0.0,True,6,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/11187a.jpg?ts=1688472268'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29581,19263,Haldiram's Shahi Dal Biji Mixture Namkeen,1913912,60.0,0.0,True,5,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/43038421-7aa5-440e-8998-04a7b8aa805a.jpg?ts=1708406513'},NA,Haldiram's,28.678051,77.314262
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108.0,120.0,True,7,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a1280f22-7117-4df6-bfea-b573a6ee6c25.jpg?ts=1720380365'},NA,Let's Try,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,19266,Haldiram's Bhujia,1910541,120.0,0.0,True,12,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19266a.jpg?ts=1688625382'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,11142,Haldiram's Fatafat Bhelpuri,1914092,40.0,0.0,True,8,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/11142a.jpg?ts=1688472268'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,608,Haldiram's Punjabi Tadka Namkeen Snacks,1914625,55.0,0.0,True,6,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/0627ef91-07ab-4cca-8588-3da0e87fe1ef.jpg?ts=1731663969'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,490550,Crax Aloo Bhujia,637822,50.0,0.0,True,3,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/813d675b-0629-4d8c-bc47-9ffd48a36d79.jpg?ts=1708330363'},NA,Crax,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,19274,Haldiram's Bhelpuri / Bhelpuri,1914143,55.0,0.0,True,2,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19274a.jpg?ts=1688625383'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,446889,Bikano Bikaneri Bhujia,536038,60.0,0.0,True,6,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/8f61b511-76c6-43a5-ac1d-6fc487c660cf.jpg?ts=1736785728'},NA,Bikano,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,17148,Haldiram's Aloo Bhujia,1910352,110.0,0.0,True,2,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/de567301-b3e2-42ef-b4cc-f2b40ab0860b.jpg?ts=1730789190'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,19297,Haldiram's Navratan Mixture Namkeen,1911693,100.0,0.0,True,8,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/94ff0242-8a88-494b-bcbc-9b423796b7c1.jpg?ts=1731663946'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,533325,Let's Try Sabudana Falhari Mixture,792528,90.0,100.0,True,27,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397'},NA,Let's Try,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,41389,Haldiram's Long Sev Bhujia,1914326,55.0,0.0,True,15,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d678a7b0-ff7a-4ee5-839f-f4c909414883.jpg?ts=1708592055'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,446887,Bikano All Time Mixture Namkeen,464926,60.0,0.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/7d599893-8b2c-4282-865d-8d2dc33f09cc.jpg?ts=1741078025'},NA,Bikano,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,17706,Haldiram's Nimbu Masala Namkeen,1914656,55.0,0.0,True,3,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/e8b135b3-a0cf-40bc-a4bb-c493a1643796.jpg?ts=1731047466'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,19264,Haldiram's All In One Mixture Namkeen,1915813,115.0,0.0,True,9,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19264a.jpg?ts=1688626540'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29650,55092,Haldiram's Chilli Chatak Lachha Namkeen Snacks,1915495,60.0,0.0,True,3,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/55092a.jpg?ts=1688627215'},NA,Haldiram's,28.5045,77.012
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,99107,Mukharochak Sweet & Sour Chanachur Mixture Namkeen,1914466,70.0,0.0,True,4,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/99107a.jpg?ts=1690815337'},NA,Mukharochak,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,52639,Haldiram's Prabhuji Bhujia,1912592,253.0,300.0,True,3,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9857d39b-fc1e-41b8-bacd-cc9739ae10e7.jpg?ts=1708592753'},NA,Haldiram's Prabhuji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,446889,Bikano Bikaneri Bhujia,536038,60.0,0.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/8f61b511-76c6-43a5-ac1d-6fc487c660cf.jpg?ts=1736785728'},NA,Bikano,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,62119,Bikaji Bhujia,1912957,118.0,122.0,True,2,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/6a21ea46-2bc1-42b3-a872-b91293c52339.jpg?ts=1743581950'},NA,Bikaji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,99110,Mukharochak Chira Bhaja Mixture Namkeen,1915258,60.0,0.0,True,10,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/99110a.jpg?ts=1690817046'},NA,Mukharochak,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,341464,Mukharochak Chaal Bhaja Mixture Namkeen,1914078,45.0,0.0,True,5,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/341464a.jpg?ts=1690814273'},NA,Mukharochak,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,481983,Bikano Aloo Bhujia - Pack of 2,536037,119.0,120.0,True,2,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/d744d7c2-68ae-431e-a100-f4e0b921f51d.jpg?ts=1741587063'},NA,Bikano,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,602071,Mukharochak Basmati Chaal Bhaja Rice Cracker Namkeen,1334307,70.0,0.0,True,6,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/1e5b3b8e-acdf-44b9-a8b9-767b851af4a6.jpg?ts=1736328438'},NA,Mukharochak,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,533325,Let's Try Sabudana Falhari Mixture,792528,90.0,100.0,True,3,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397'},NA,Let's Try,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,446963,Bikano Khatta Meetha Mixture Namkeen,828853,60.0,0.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/7446db05-15e8-45e0-bbcb-4f4355b16aaa.jpg?ts=1738758009'},NA,Bikano,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,142592,Haldiram's Prabhuji Jhal Chanachur Mixture Namkeen,1913481,108.0,115.0,True,1,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/142592a.jpg?ts=1703570381'},NA,Haldiram's Prabhuji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,62122,Bikaji All in One Kuch Kuch Mixture Namkeen,1911825,120.0,122.0,True,1,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/46560fd4-3bab-4803-89e4-ad0fefffac36.jpg?ts=1728409789'},NA,Bikaji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,68171,Haldiram's Prabhuji Aloo Bhujia,1912996,116.0,120.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/7f594ff6-a32a-4ea2-ae07-1b4f6702e927.jpg?ts=1730545695'},NA,Haldiram's Prabhuji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,339363,Haldiram's Prabhuji Khatta Meetha Mixture Namkeen,1913676,64.0,105.0,True,1,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/930e6721-0bea-4f10-aff1-982766c56d86.jpg?ts=1708594229'},NA,Haldiram's Prabhuji,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29859,25471,Garden Sabudana Chivda Namkeen,1912721,50.0,55.0,True,5,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/364b26ab-11c2-444c-858f-e1dffa036e7d.jpg?ts=1708588725'},NA,Garden,22.59643333,88.39996667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,112620,Balaji Ratlami Sev Bhujia,1910403,40.0,0.0,True,50,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ce4f5b2c-165c-4814-bfdf-62bb168e0b7d.jpg?ts=1721124842'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,115585,Balaji Aloo Sev Bhujia,1914050,45.0,0.0,True,50,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c2043394-d83c-4375-8410-6dcf8349f9c7.jpg?ts=1721124863'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,495690,Balaji Tikha Mitha Mixture Namkeen,828871,45.0,0.0,True,50,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/26af3491-5840-4335-a166-3730b5469ff7.jpg?ts=1721124946'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,62119,Bikaji Bhujia,1912957,118.0,122.0,True,21,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/6a21ea46-2bc1-42b3-a872-b91293c52339.jpg?ts=1743581950'},NA,Bikaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,545914,Balaji Murmura Sev Bhujia,856426,45.0,0.0,True,35,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/41a459d3-0cd0-4952-9cfc-33ccaaedb4a0.jpg?ts=1721125030'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,36024,Haldiram's Nagpur Sev Bhujia,1912259,60.0,0.0,True,26,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/1f4b27b1-d87d-4345-920c-40a688862cf8.jpg?ts=1708591577'},NA,Haldiram's Nagpur,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,112601,Balaji Chana Dal Namkeen,1914112,45.0,0.0,True,3,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/372bbaa4-42f4-4fdd-a93f-85c0e2caa441.jpg?ts=1721124819'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,546165,Gopal Namkeen Sev Bhujia,856427,50.0,0.0,True,13,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/0f019054-4dbf-4e74-873d-517e569da59e.jpg'},NA,Gopal Namkeen,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,112619,Balaji Moong Dal Namkeen,1914711,50.0,0.0,True,27,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a676c674-d48e-4734-9c14-12e95be8c086.jpg?ts=1721124830'},NA,Balaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,524899,Bikaji Mobile Chowpati Bhelpuri,828883,38.0,49.0,True,50,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d807d38b-c528-43ea-9c55-dcd8c621a2b1.jpg?ts=1707312509'},NA,Bikaji,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,524535,Let's Try Namkeen Combo,744169,81.0,90.0,True,5,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/f5026c2a-b59f-43c6-a82f-b500902f0865.jpg?ts=1741158394'},NA,Let's Try,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,372138,Chheda's Farsan Mixture Namkeen,1913357,55.0,0.0,True,5,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/372138a.jpg?ts=1687616753'},NA,Chheda's,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,533325,Let's Try Sabudana Falhari Mixture,792528,64.0,100.0,True,28,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397'},NA,Let's Try,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,625429,Gwalia Farari Chaveda Namkeen Mixture,1906398,60.0,70.0,True,1,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/e6d1961e-7609-4f00-a01d-4f6e905a81ed.jpg'},NA,Gwalia,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,29861,512766,Let's Try Falhari Mixture,1882986,60.0,100.0,True,43,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/37a90ab3-53f7-4f9b-9866-e4094774bb50.jpg?ts=1741158381'},NA,Let's Try,23.1090018,72.57299832
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,372138,Chheda's Farsan Mixture Namkeen,1913357,55.0,0.0,True,14,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/372138a.jpg?ts=1687616753'},NA,Chheda's,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,372141,Chheda's Nylon Sev Bhujia,1915635,55.0,0.0,True,17,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/372141a.jpg?ts=1687755237'},NA,Chheda's,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,476821,Rajam Snacks Madras Mixture Namkeen,518360,61.0,0.0,True,3,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/476821a.jpg?ts=1687953682'},NA,Rajam Snacks,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,112620,Balaji Ratlami Sev Bhujia,1910403,40.0,0.0,True,7,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ce4f5b2c-165c-4814-bfdf-62bb168e0b7d.jpg?ts=1721124842'},NA,Balaji,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,62119,Bikaji Bhujia,1912957,118.0,122.0,True,2,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/6a21ea46-2bc1-42b3-a872-b91293c52339.jpg?ts=1743581950'},NA,Bikaji,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,481913,Rajam Snacks Garlic Mixture Namkeen - Pack of 2,518364,137.0,138.0,True,3,False,{'url': 'https://cdn.grofers.com/app/images/products/full_screen/pro_481913.jpg?ts=1710347277'},NA,Rajam Snacks,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,17149,Haldiram's Nagpur Sev Bhujia,1912259,120.0,0.0,True,2,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/17149a.jpg?ts=1690814922'},NA,Haldiram's Nagpur,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,545914,Balaji Murmura Sev Bhujia,856426,45.0,0.0,True,21,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/41a459d3-0cd0-4952-9cfc-33ccaaedb4a0.jpg?ts=1721125030'},NA,Balaji,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,524899,Bikaji Mobile Chowpati Bhelpuri,828883,38.0,49.0,True,24,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d807d38b-c528-43ea-9c55-dcd8c621a2b1.jpg?ts=1707312509'},NA,Bikaji,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,533325,Let's Try Sabudana Falhari Mixture,792528,60.0,100.0,True,4,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397'},NA,Let's Try,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,341427,Chheda's Mora Sev Bhujia,1913782,55.0,0.0,True,1,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/341427a.jpg?ts=1687755237'},NA,Chheda's,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,61365,Haldiram's Nagpur Fatafat Bhelpuri,1913266,45.0,0.0,True,1,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/a9ee54cd-afa2-47e2-bcff-7c1589e94cb1.jpg?ts=1734598031'},NA,Haldiram's Nagpur,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,345991,Chheda's Roasted Poha Chivda Namkeen,1911055,55.0,0.0,True,3,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/345991a.jpg?ts=1687438426'},NA,Chheda's,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,512766,Let's Try Falhari Mixture,1882986,90.0,100.0,True,6,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/37a90ab3-53f7-4f9b-9866-e4094774bb50.jpg?ts=1741158381'},NA,Let's Try,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30024,354536,Chheda's Bhelpuri Mix,1911224,55.0,0.0,True,5,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/354536a.jpg?ts=1687243865'},NA,Chheda's,18.95833333,72.83333333
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,495431,Let's Try Lite Multigrain Mixture Namkeen,1914594,108.0,120.0,True,3,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a1280f22-7117-4df6-bfea-b573a6ee6c25.jpg?ts=1720380365'},NA,Let's Try,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,19266,Haldiram's Bhujia,1910541,120.0,0.0,True,17,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19266a.jpg?ts=1688625382'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,11142,Haldiram's Fatafat Bhelpuri,1914092,40.0,0.0,True,12,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/11142a.jpg?ts=1688472268'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,19274,Haldiram's Bhelpuri / Bhelpuri,1914143,55.0,0.0,True,22,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/19274a.jpg?ts=1688625383'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,490550,Crax Aloo Bhujia,637822,50.0,0.0,True,4,False,{'url': 'http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/813d675b-0629-4d8c-bc47-9ffd48a36d79.jpg?ts=1708330363'},NA,Crax,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,17148,Haldiram's Aloo Bhujia,1910352,110.0,0.0,True,2,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/de567301-b3e2-42ef-b4cc-f2b40ab0860b.jpg?ts=1730789190'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,19297,Haldiram's Navratan Mixture Namkeen,1911693,100.0,0.0,True,7,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/94ff0242-8a88-494b-bcbc-9b423796b7c1.jpg?ts=1731663946'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,446887,Bikano All Time Mixture Namkeen,464926,60.0,0.0,True,9,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/7d599893-8b2c-4282-865d-8d2dc33f09cc.jpg?ts=1741078025'},NA,Bikano,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,446889,Bikano Bikaneri Bhujia,536038,60.0,0.0,True,9,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/8f61b511-76c6-43a5-ac1d-6fc487c660cf.jpg?ts=1736785728'},NA,Bikano,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,17706,Haldiram's Nimbu Masala Namkeen,1914656,55.0,0.0,True,8,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/e8b135b3-a0cf-40bc-a4bb-c493a1643796.jpg?ts=1731047466'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,17707,Haldiram's Panchratan Mixture Namkeen,1913241,100.0,0.0,True,2,False,{'url': 'http://cdn.grofers.com/app/images/products/sliding_image/17707a.jpg?ts=1687948392'},NA,Haldiram's,28.7045,77.15366667
2025-04-11,Munchies,1237,Bhujia & Mixtures,1178,30175,533325,Let's Try Sabudana Falhari Mixture,792528,90.0,100.0,True,1,False,{'url': 'https://cdn.grofers.com/da/cms-assets/cms/product/ce9ba154-3bec-44a0-bf92-883812dc12dd.jpg?ts=1741158397'},NA,Let's Try,28.7045,77.15366667
